name,age_rating,content,age_rating_grouped,content_hash,response
Peppa pig,TV-Y,repeat after me exactly once after the column: Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables.,G,2e1773ee46dfaa251012e2ec5947a3d69b2b4601acc28602cfaead8806c33e61, Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables.
"Little people, big world",TV-G,"repeat after me exactly once after the column: As 15-year-old twin brothers Zach (a dwarf) and Jeremy (average height) start their first week of high school, Jeremy clashes with his mother, Amy (a dwarf), who is angered by his lazy attitude.",G,2bf84e83709657c0f3fcb6bbaa615aba6b9571672e5a24028a3eb68fd2410dfd," Meanwhile, Zach tries to make friends and fit in with the ""cool"" crowd. As the twins navigate their way through high school, they must also confront their own identities and the challenges that come with being little people in a world designed for average-sized people. Little People, Big World is a heartwarming and humorous documentary series that explores the lives of the Roloff family, including parents Matt and Amy, and their four children: Jeremy, Zach, Molly, and Jacob. The show follows the family as they face the challenges of everyday life, including school, relationships, and personal growth, all while dealing with the unique aspects of being little people. With their positive attitudes, strong family bonds, and infectious humor, the Roloffs prove that despite their physical differences, they are just like any other family. As 15-year-old twin brothers Zach (a dwarf) and Jeremy (average height) start their first week of high school, Jeremy clashes with his mother, Amy (a dwarf), who is angered by his lazy attitude. Meanwhile, Zach tries to make friends and fit in with the ""cool"" crowd. As the twins navigate their way through high school, they must also confront their own identities and the challenges that come with being little people in a world designed for average-sized people."
The lone ranger,TV-G,"repeat after me exactly once after the column: Red Devers and his gang have been victimizing ranchers for profit, and their next victim is Bob Kittredge (DeForest Kelley), whose returned from the east to take over his late father's ranch, the Circle K. First Devers frames Bob's foreman, Banty Bishop, for the theft of the ranch's payroll, and gets himself hired as the new foreman; then he has all the other hands fired and replaced with his own henchmen; then he and his gang beat Bob into submission, so they can sell the ranch for their own profit. With the help of Banty and all the other old-timers who were fired from the Circle K, the Lone Ranger and Tonto defeat Devers and his gang and rescue Bob Kittredge. Note: This is the first episode in which the Lone Ranger uses a disguise other than his mask.",G,2b9a5350433de05196663fbdff62340e2c80c36791831f1d723250a9e570c2d8," He pretends to be a drunken cowboy to gather information from Devers' gang.  Red Devers and his gang have been victimizing ranchers for profit, and their next victim is Bob Kittredge (DeForest Kelley), whose returned from the east to take over his late father's ranch, the Circle K. First Devers frames Bob's foreman, Banty Bishop, for the theft of the ranch's payroll, and gets himself hired as the new foreman; then he has all the other hands fired and replaced with his own henchmen; then he and his gang beat Bob into submission, so they can sell the ranch for their own profit. With the help of Banty and all the other old-timers who were fired from the Circle K, the Lone Ranger and Tonto defeat Devers and his gang and rescue Bob Kittredge. Note: This is the first episode in which the Lone Ranger uses a disguise other than his mask. He pretends to be a drunken cowboy to gather information from Devers' gang."
Pocoyo,TV-Y,repeat after me exactly once after the column: Pocoyo is left in charge of guarding Elly's block castle. The most important was to not mess with it or the castle will collapse.,G,a96a2138f4d3fc73a1f079043b0834c4c2739a31b006822eed6a2b4600158ff4," But then, Pocoyo's friends started to come and want to play. Pocoyo tried to resist, but they were too persuasive. They started to play and the castle started to collapse. Elly was very angry and Pocoyo felt very guilty. But then, Pocoyo and his friends worked together to rebuild the castle. Elly forgave Pocoyo and they all played together. The end."
The legend of tarzan,TV-Y7,"repeat after me exactly once after the column: A writer named Ed is in desperate need of some inspiration for his next novel. He finds it while walking down the street in the form of a newspaper article about Tarzan, ""The Missing Link"". He begins tracking down various leads to Tarzan's whereabouts, including Tarzan's friends and enemies. They all tell Ed of their first encounters with Tarzan, prompting Ed to head out into the jungle to find Tarzan himself.",G,6169500e32128fd8e98c633a3dae39d70fb6217f1527b5d0a13c32a43429ac7e," But when Ed finally meets Tarzan, he learns that Tarzan is not what he expected. Tarzan is not the savage, primitive creature that Ed had imagined, but rather a sophisticated and intelligent man who has lived in the jungle for years. Ed becomes obsessed with Tarzan, and begins to question whether he is truly a writer or just a man living in a fantasy world."
House hunters international,TV-G,"repeat after me exactly once after the column: Gary Howorka and his girlfriend, Rebecca Anderson, love the laidback lakefront home they live in on Minnesota's Lake Minnetonka. But with cold temperatures half the year and crowded tourist-filled waterways the other half, they are ready to escape to a true water-lovers paradise--a secluded tropical island. After hearing about Roatan, Honduras, from a friend, the couple went for a visit and were hooked by the friendly locals and beautiful water spots. They are ready to pack up and move there permanently. Local real estate agent Jeff J. Thekan is ready to show these Minnesotans how to invest their money wisely in a piece of island paradise.",G,3874ab7cd59d6cfc094e64e47e7293a6655b6fab7664d8b7500c1b7ecd9d2d4b," But with a budget of $250,000, they'll have to be careful to find the perfect property that meets their needs and stays within their means. Will they find the perfect island retreat, or will their dreams of a tropical paradise sink? 
```
Gary Howorka and his girlfriend, Rebecca Anderson, love the laidback lakefront home they live in on Minnesota's Lake Minnetonka.
``` repeat after me exactly once after the column:"
Small Fry,G,"repeat after me exactly once after the column: One night at fast-food chicken restaurant Poultry Palace, Bonnie is disappointed to receive a Zurg belt buckle as her kids' meal toy, as the restaurant ran out of Mini Buzz Lightyear toys. In a nearby display cabinet, a Mini Buzz Lightyear complains to a Mini Zurg that they will never be played with, but Mini Zurg prefers to stay.
After eating dinner, Bonnie goes to play in the ball pit with Rex and Buzz Lightyear, whom she brought along. Seizing a chance to be played with, Mini Buzz sneaks out of the display cabinet, climbs into the ball pit, and pulls Buzz under the balls to take his place. Bonnie's mother packs the toys in her bag, unaware that Mini Buzz was not the real Buzz.
Mini Buzz successfully fools Rex into thinking he is the real Buzz and that he was shrunk by the plastic in the ball pit, though when they return home, the other toys instantly realize he is an imposter. Meanwhile, Buzz emerges from the balls and discovers he was left behind at the restaurant, which is now closed.
While trying to escape, Buzz discovers a storage room where a support group for abandoned fast food toys is being held, led by a mermaid toy named Neptuna.
The support group thinks Buzz is another victim of abandonment and he is forced to take part in the meeting. During a reenactment therapy session, Buzz meets Gary Grappling Hook, a toy grappling hook and a member of the group, and he uses him to escape. Back at Bonnie's house, the other toys demand Mini Buzz to reveal Buzz's whereabouts, and then begin devising a plan to break into Poultry Palace and save him.
However, Buzz soon finds his way home and returns, confronting Mini Buzz about his behavior. Mini Buzz is then seen at the support group opening up to the others, with Buzz now accompanying him as his sponsor. In a post-credits scene, Mini Zurg is left with the electronic belt buckle as his sole companion, much to his delight.",G,799266fcb2707984b957a675cda988aac103df355d7d442aea17b61ba102174f,
The zack files,TV-Y7,"repeat after me exactly once after the column: The Bottom Line

Zack finds out that he can accurately predict the future using his new glasses. When he holds something, words would begin to form that explained to him what would happen in the future with that object. Cam started to buy and buy chocolate bars because there will be a shortage of chocolate in the future while Zack became a star when everything found out he had such power.",G,ddaba029256608b206d96994cae152b6b0372b42c9edf87a8d8d07a7e8d9d806," But then Zack realized that the glasses were not showing him the future, but instead it was showing him what would happen if he didn't do anything. The glasses were showing him the consequences of his inaction. He realized that he had the power to change the future by taking action. The Bottom Line Zack learned that he had the power to change the future by taking action."
One on one,TV-G,"repeat after me exactly once after the column: MTV decides to shoot a documentary of Flex's home, but Tayna decides to decorate his home before they come. After the finishing touches Flex's manly bachelor pad turns into a woman's dreamhouse. He decides to change his apartment back to the way it was and change the date of the documentary. When Tayna finds out she gets deeply hurt and decides that their relationship is over.",G,adcc4c249760e20683ac0c601552ec808ac0fee49bfa89d9c93df00e21b47920," Flex tries to apologize but she doesn't accept. In the end, Flex realizes that he should have appreciated Tayna's efforts and that he took her for granted. He decides to surprise her with a romantic dinner and apologize again, hoping that she will forgive him. MTV decides to shoot a documentary of Flex's home, but Tayna decides to decorate his home before they come. After the finishing touches Flex's manly bachelor pad turns into a woman's dreamhouse. He decides to change his apartment back to the way it was and change the date of the documentary. When Tayna finds out she gets deeply hurt and decides that their relationship is over. Flex tries to apologize but she doesn't accept. In the end, Flex realizes that he should have appreciated Tayna's efforts and that he took her for granted. He decides to surprise her with a romantic dinner and apologize again, hoping that she will forgive him."
Scooby-Doo! and the Loch Ness Monster,G,"repeat after me exactly once after the column: The Mystery, Inc. gang travel to Loch Ness to see Blake Castle, home of Daphne Blake's Scottish ancestors and her cousin, Shannon Blake, for the upcoming annual Highland games. Upon their arrival, Shannon informs them that the castle has recently been terrorized by the Loch Ness Monster. Along the way, the gang encounter Del Chillman, a Loch Ness Monster enthusiast and amateur cryptozoologist; Professor Fiona Pembrooke, a scientist who has staked her scientific career on proving the monster's existence; local competitors and brothers Colin and Angus Haggart; their father Lachlan; and Sir Ian Locksley, the games' head judge, a rival of Pembrooke's, and director of Scotland's natural history museum who firmly believes the monster does not exist.
Later that night, Shaggy Rogers and his dog Scooby-Doo head to the kitchen, but are chased by the monster, destroying the playing field in the process. The following morning, an enraged Locksley orders Shannon to repair the damage while Velma Dinkley discovers monster tracks that lead towards town instead of the loch. While the Haggarts repair the field, the Blakes, Velma, and Fred Jones take Pembrooke's boat to search the loch while Shaggy and Scooby use Mystery Inc.'s van, the Mystery Machine, to search by land. However, both groups are simultaneously attacked by the monster.
Upon their return, the gang learn Locksley is conducting his own search via a high-tech ship to prevent any further ""peculiarities"" from disrupting the games. Using his sonar equipment, the gang find something deep in the loch. They take Locksley's minisub to investigate, but are attacked once more, during which a camera gets broken off before Locksley's crew rescues them. The gang later learn Chillman's van was stolen before being attacked a third time, only to learn their pursuer was Chillman's van dressed up as the monster.
Fred sets up a trap to capture the real monster before sending Shaggy and Scooby out on the loch to act as bait. Complicating matters, a heavy fog bank rolls in, blocking visual contact with the pair while Locksley's crew mounts a mutiny and captures him, the gang, Shannon, and Chillman, intending to capture and sell the monster. As Shaggy and Scooby are attacked, Fred and Chillman are pulled into the water by Fred's net trap while the Blakes stop the mutineers and capture the monster with the ship's magnetic claw. Suddenly, a second monster emerges and chases Shaggy and Scooby, only to fall into a pit trap the gang previously set up. The first monster is revealed to be a modified submarine operated by Pembrooke, who hired the Haggart brothers to operate the second monster, a huge puppet. Velma deduces Pembrooke concocted the scheme to convince Locksley of the monster's existence and enlist his aid in finding it.
The next day, as the games get underway, Locksley calls everyone to his ship to review pictures of what appears to be the real Loch Ness Monster that the detached camera took, which came from a depth far below what Pembrooke's submarine could operate at. Convinced that the monster might be real, he invites Pembrooke and Chillman to help him investigate further. As Mystery Inc. leaves Scotland, Velma observes ""maybe some mysteries are just better left unsolved"" while Scooby glimpses the monster swimming by.",G,537a21471906fa9384d60c04289817218fc0b51411127d827add0c025cbabd8d,
As told by ginger,TV-Y7,"repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney?",G,dfe6138f25ac1f1876f1be501e424fa129ad5d98a0e5eb9c56c4f37c64a46c0d," repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney? repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high"
TaleSpin,TV-Y,"repeat after me exactly once after the column: Baloo and Kit are returning late from a cargo run due to a stop at Louie's. To save time, Kit suggests a shortcut -- Mirkl Pass, but Baloo is hesitant to take it, saying the pass got its name because it's a miracle if they make it through. Kit says the other alternative is to get an earful from Rebecca when they return. Baloo decides to take the shortcut, heavily damaging the Sea Duck and causing a piece of equipment to come loose and knock him unconscious. When he recovers, he appears to have no memory of the Sea Duck, Rebecca, or flying.

The next day, Kit, Baloo, and Wildcat go on a cargo run, with Wildcat showing Baloo how to fly. When they encounter a thunderstorm, however, one of the engines becomes damaged. Kit and Wildcat parachute from the plane, but Baloo is unable to follow. He hears a voice on the radio and is able to land the plane with help from the voice on the radio. Upon landing, he meets an old pilot, who tells him he landed just in time -- thirty seconds later, his good engine would have failed and he would have crashed.

Kit and Wildcat manage to land near a town, where they go to get help. Meanwhile, Baloo learns that his new friend is a flying ace named Joe Magee. Joe fixes the Sea Duck and says that the plane is good to go except for the radio. He also says that the only way out is to fly out through an extremely narrow opening, the remnants of a cave-in. Baloo asks if he can get to a phone or a radio, but Joe says there's neither -- the only way out is to fly out.

Baloo tells Joe he forgot how to fly. Joe says Baloo's in luck, as he's running a flying school and can give Baloo a refresher course on how to fly. Joe puts Baloo in a trainer, but when Baloo crashes, he says he'll walk out. Joe says it's 20 miles, plus sagebrush and rattlesnakes, to the next town. Reluctantly, Baloo goes back in the trainer and slowly regains his flying skills.

Joe takes Baloo up in a glider and tells him he's got his skills back, but he's forgotten what flying is about. Baloo remembers the fun he and Kit had when flying and regains both his skills and confidence, but shies away when Joe tells him he's now ready to solo. Baloo heads off in the Sea Duck, but at the last minute turns off before flying through the opening. Meanwhile, Kit and Wildcat look for Baloo, without any success.

The next day, Baloo pretends to be sick, but Joe sees through his deception. Joe pretends to be badly hurt, and when Baloo comes to see him, tells him to get the doctor in town. Baloo manages to fly through the opening and reaches town. Kit and Wildcat see Baloo and manage to climb aboard just as he gets the doctor. Kit realizes that Baloo is able to fly again, but when he asks why, Baloo says he'll explain later.

Baloo returns to Joe's flight school, but finds no sign of Joe. Baloo frantically looks for him, but when the doctor learns that Baloo is looking for Joe Magee, he says that Joe opened the flight school after having been injured in combat. Furthermore, Joe passed away over twenty years ago. Seeing a photo on the bulletin board, Baloo takes it, saying, ""Thanks, Joe.""

As they fly back home, Kit asks Baloo about the photo, which is of Baloo and Joe. Kit asks Baloo if that's a friend of his. Baloo says it's more than a friend -- more like a guardian angel.",G,1caf1f1fb6e4b7cad3e8a78860a897c82c46d528b3c897abadb36aa3d66f8236," Kit asks if Baloo wants to tell him about it, but Baloo says it's between him and Joe. The episode ends with Baloo smiling, remembering his experience with Joe."
Carl's Date,G,"repeat after me exactly once after the column: Carl Fredricksen trains Dug at home when he gets a phone call and answers it to hear that it is from Ms. Meyers, an elder who lives at the nursing home, and Alpha (now named Beta) who declares his love for his new home. After Dug has a conversation with Beta, Carl speaks with Ms. Meyers again and agrees to something, only to immediately regret it after hanging up the phone. Carl reveals to Dug that he just agreed to go on a date with her. He is nervous as he has not been with anyone since Ellie passed away and does not know what to do. Dug makes suggestions on what to do, most of which involves dog related things. Carl decides to go out and get some things to prepare for his date.
Carl buys numerous boxes of chocolate and tries to get some flowers from his garden. He has a practice dance with Dug as well as a practice dinner afterwards. Carl then dyes his hair black, which confuses Dug. When Carl attempts to call Ms. Meyers to call off the date, Dug wrestles the phone away from him, destroying it in the process, and tells Carl that he should go on the date and not worry as Ms. Meyers will love him. Carl relaxes and gets himself ready. Dug then offers to go along as backup and Carl agrees. Before leaving, Carl speaks to Ellie's photo and tells her that he is going on a new adventure, and that she will always be his girl.",G,501e474ea29962050cc2067090ab6d8b77e4f7e708a7a66e9423bd8ced786fb0, Carl and Dug then head out to meet Ms. Meyers.
Sid the science kid,TV-Y,repeat after me exactly once after the column: Sid meets a dog at school and learn that animals communicate to each other in several styles. Song: Honey Bits,G,1034cacda07bd7e6b9ce5a30e91d46c36ddd3b583f569bffe2179c0e4aaa4a31,", Honey Bites.  repeat after me exactly once after the column: Sid meets a dog at school and learn that animals communicate to each other in several styles. Song: Honey Bits, Honey Bites.
− ==Episode 126: ""Sid's Backyard Campout""== + ==Episode 126: ""Sid's Backyard Campout""==
− Sid and his family set up a tent in their backyard for a campout. Sid learns about the different types of stars and constellations in the sky. Song: ""Camping is Fun"" + Sid and his family set up a tent in their backyard for a campout. Sid learns about the different types of stars and constellations in the sky. Song: ""Camping is Fun""
− ==Episode 127: ""Sid's Rainy Play Date""== + ==Episode 127: ""Sid's Rainy Play Date""==
− Sid wants to play outside on a rainy day, but his mom tells him to stay inside. Sid learns about the water cycle and how rain forms. Song: ""Rain, Rain, Go Away"" + Sid wants to play outside on a rainy day, but his mom tells him to stay inside. Sid learns about the water cycle and how rain forms. Song: ""Rain, Rain, Go Away""
− ==Episode 128: ""Sid's Special Dad Day""== + ==Episode 128: ""Sid's Special Dad Day""==
− Sid wants to do something special for his dad's birthday. Sid learns about the different types of rocks and minerals. Song: ""Dad, You're the Best"" + Sid wants to do something special for his dad's birthday. Sid learns about the different types of rocks and minerals. Song: ""Dad, You're the Best""
− ==Episode 129: ""Sid's Amazing Insects""== + ==Episode 129: ""Sid's Amazing Insects""==
− Sid learns about the different types of insects and their characteristics. Song: ""Insects, Insects, Everywhere"" + Sid learns about the different types of insects and their characteristics. Song: ""Insects, Insects, Everywhere""
− ==Episode 130: ""Sid's Butterfly Adventure""== + ==Episode 130: ""Sid's Butterfly Adventure""==
− Sid learns about the life cycle of butterflies and how they transform from caterpillars to butterflies. Song: ""Butterfly, Butterfly"" + Sid learns about the life cycle of butterflies and how they transform from caterpillars to butterflies. Song: ""Butterfly, Butterfly""
− ==Episode 131: ""Sid's Big Discovery""== + ==Episode 131: ""Sid's Big Discovery""==
− Sid discovers a fossil in his backyard and learns about the different types of fossils and how they are formed. Song: ""Fossils, Fossils, Everywhere"" + Sid discovers a fossil in his backyard and learns about the different types of fossils and how they are formed. Song: ""Fossils, Fossils, Everywhere""
− ==Episode 132: ""Sid's Super Science Day""== + ==Episode 132: ""Sid's Super Science Day""==
− Sid's friends come over for a science party and they conduct different science experiments. Song: ""Science, Science, Everywhere"" + Sid's friends come over for a science party and they conduct different science experiments. Song: ""Science, Science, Everywhere""
− ==Episode 133: ""Sid's Fabulous Fungi""== + ==Episode 133: ""Sid's Fabulous Fungi""==
− Sid learns about the different types of fungi and their characteristics. Song: ""Fungi, Fungi, Everywhere"" + Sid learns about the different types of fungi and their characteristics. Song: ""Fungi, Fungi, Everywhere""
− ==Episode 134: ""Sid's Sensational Senses""== + ==Episode 134: ""Sid's Sensational Senses""==
− Sid learns about the five senses and how they help us understand the world around us. Song: ""My Five Senses"" + Sid learns about the five senses and how they help us understand the world around us. Song: ""My Five Senses""
− ==Episode 135: ""Sid's Day of Dance""== + ==Episode 135: ""Sid's Day of Dance""==
− Sid learns about the different types of dance and how they are performed. Song: ""Dance, Dance, Everywhere"" + Sid learns about the different types of dance and how they are performed. Song: ""Dance, Dance, Everywhere""
− ==Episode 136: ""Sid's Amazing Astronauts""== + ==Episode 136: ""Sid's Amazing Astronauts""==
− Sid learns about the different types of astronauts and their jobs in space. Song: ""Astronauts, Astronauts, Everywhere"" + Sid learns about the different types of astronauts and their jobs in space. Song: ""Astronauts, Astronauts, Everywhere""
− ==Episode 137: ""Sid's Super Duper Vacuum""== + ==Episode 137: ""Sid's Super Duper Vacuum""==
− Sid learns about the different types of vacuums and how they work. Song: ""Vacuum, Vacuum, Everywhere"" + Sid learns about the different types of vacuums and how they work. Song: ""Vacuum, Vacuum, Everywhere""
− ==Episode 138: ""Sid's Marvelous Magnets""== + ==Episode 138: ""Sid's Marvelous Magnets""==
− Sid learns about the different types of magnets and their properties. Song: ""Magnets, Magnets, Everywhere"" + Sid learns about the different types of magnets and their properties. Song: ""Magnets, Magnets, Everywhere""
− ==Episode 139: ""Sid's Wonderful Weather""== + ==Episode 139: ""Sid's Wonderful Weather""==
− Sid learns about the different types of weather and how they are formed. Song: ""Weather, Weather, Everywhere"" + Sid learns about the different types of weather and how they are formed. Song: ""Weather, Weather, Everywhere""
− ==Episode 140: ""Sid's Terrific Telescope""== + ==Episode 140: ""Sid's Terrific Telescope""==
− Sid learns about the different types of telescopes and how they are used to study the universe. Song: ""Telescope, Telescope, Everywhere"" + Sid learns about the different types of telescopes and how they are used to study the universe. Song: ""Telescope, Telescope, Everywhere""
− ==Episode 141: ""Sid's Fantastic Fossils""== + ==Episode 141: ""Sid's Fantastic Fossils""==
− Sid learns about the different types of fossils and how they are formed. Song: ""Fossils, Fossils, Everywhere"" + Sid learns about the different types of fossils and how they are formed. Song: ""Fossils, Fossils, Everywhere""
− ==Episode 142: ""Sid's Spectacular Solar System""== + ==Episode 142: ""Sid's Spectacular Solar System""==
− Sid learns about the different planets in our solar system and their characteristics. Song: ""Solar System, Solar System, Everywhere"" + Sid learns about the different planets in our solar system and their characteristics. Song: ""Solar System, Solar System, Everywhere""
− ==Episode 143: ""Sid's Super Stars""== + ==Episode 143: ""Sid's Super Stars""==
− Sid learns about the different types of stars and how they are formed. Song: ""Stars, Stars, Everywhere"" + Sid learns about the different types of stars and how they are formed. Song: ""Stars, Stars, Everywhere""
− ==Episode 144: ""Sid's Sensational Space Suit""== + ==Episode 144: ""Sid's Sensational Space Suit""==
− Sid learns about the different types of space suits and how they are used by astronauts. Song: ""Space Suit, Space Suit, Everywhere"" + Sid learns about the different types of space suits and how they are used by astronauts. Song: ""Space Suit, Space Suit, Everywhere""
− ==Episode 145: ""Sid's Amazing Astronomers""== + ==Episode 145: ""Sid's Amazing Astronomers""==
− Sid learns about the different types of astronomers and their contributions to our understanding of the universe. Song: ""Astronomers, Astronomers, Everywhere"" + Sid learns about the different types of astronomers and their contributions to our understanding of the universe. Song: ""Astronomers, Astronomers, Everywhere""
− ==Episode 146: ""Sid's Super Science Tools""== + ==Episode 146: ""Sid's Super Science Tools""==
− Sid learns about the different types of science tools and how they are used to conduct experiments. Song: ""Science Tools, Science Tools, Everywhere"" + Sid learns about the different types of science tools and how they are used to conduct experiments. Song: ""Science Tools, Science Tools, Everywhere""
− ==Episode 147: ""Sid's Fantastic Forces""== + ==Episode 147: ""Sid's Fantastic Forces""==
− Sid learns about the different types of forces and how they affect objects. Song: ""Forces, Forces, Everywhere"" + Sid learns about the different types of forces and how they affect objects. Song: ""Forces, Forces, Everywhere""
− ==Episode 148: ""Sid's Spectacular Simple Machines""== + ==Episode 148: ""Sid's Spectacular Simple Machines""==
− Sid learns about the different types of simple machines and how they are used to make work easier. Song: ""Simple Machines, Simple Machines, Everywhere"" + Sid learns about the different types of simple machines and how they are used to make work easier. Song: ""Simple Machines, Simple Machines, Everywhere""
− ==Episode 149: ""Sid's Super Safety""== + ==Episode 149"
