name,age_rating,content,age_rating_grouped,content_hash,response
"Dr. quinn, medicine woman",TV-G,"repeat after me exactly once after the column: Mike's estranged mother (Jane Wyman) visits, but she and Mike are still miles apart. Meanwhile, Robert E is injured in a fire.",G,0b704f288b8d0a8ce75a559d76d1cbd5f47357546f1a6c172917a1c87a270da7, Mike: Michael J. Fox. Robert E: Robert Harper.
The transformers,TV-Y7,"repeat after me exactly once after the column: New allies for the Autobots are built, bringing about Grimlock, Slag and Sludge. However, the Dinobots prove hazardous to the Autobots and must be locked away. But they may be the only hope for the Autobots after a battle with the Decepticons.",G,3f6b247a6c5bea371b16c36210b501d0aa5a59b2b27f22899b0e5d6ac3acc6c8,
Peppa pig,TV-Y,repeat after me exactly once after the column: Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables.,G,2e1773ee46dfaa251012e2ec5947a3d69b2b4601acc28602cfaead8806c33e61, Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Peppa and her family visit a new theme park where there is lots of fun to be had with vegetables. Pe
"Little people, big world",TV-G,"repeat after me exactly once after the column: As 15-year-old twin brothers Zach (a dwarf) and Jeremy (average height) start their first week of high school, Jeremy clashes with his mother, Amy (a dwarf), who is angered by his lazy attitude.",G,2bf84e83709657c0f3fcb6bbaa615aba6b9571672e5a24028a3eb68fd2410dfd," Meanwhile, Zach is forced to deal with the school bully, who is determined to make his life miserable."
The lone ranger,TV-G,"repeat after me exactly once after the column: Red Devers and his gang have been victimizing ranchers for profit, and their next victim is Bob Kittredge (DeForest Kelley), whose returned from the east to take over his late father's ranch, the Circle K. First Devers frames Bob's foreman, Banty Bishop, for the theft of the ranch's payroll, and gets himself hired as the new foreman; then he has all the other hands fired and replaced with his own henchmen; then he and his gang beat Bob into submission, so they can sell the ranch for their own profit. With the help of Banty and all the other old-timers who were fired from the Circle K, the Lone Ranger and Tonto defeat Devers and his gang and rescue Bob Kittredge. Note: This is the first episode in which the Lone Ranger uses a disguise other than his mask.",G,2b9a5350433de05196663fbdff62340e2c80c36791831f1d723250a9e570c2d8,
Pocoyo,TV-Y,repeat after me exactly once after the column: Pocoyo is left in charge of guarding Elly's block castle. The most important was to not mess with it or the castle will collapse.,G,a96a2138f4d3fc73a1f079043b0834c4c2739a31b006822eed6a2b4600158ff4," Pocoyo is very careful, but he gets distracted by a butterfly and the castle collapses. Pocoyo tries to rebuild it, but he can't. Elly comes back and Pocoyo is very sad. Elly tells him that it's okay, and that they can build a new castle together. Pocoyo is happy and they build a new castle together."
The legend of tarzan,TV-Y7,"repeat after me exactly once after the column: A writer named Ed is in desperate need of some inspiration for his next novel. He finds it while walking down the street in the form of a newspaper article about Tarzan, ""The Missing Link"". He begins tracking down various leads to Tarzan's whereabouts, including Tarzan's friends and enemies. They all tell Ed of their first encounters with Tarzan, prompting Ed to head out into the jungle to find Tarzan himself.",G,6169500e32128fd8e98c633a3dae39d70fb6217f1527b5d0a13c32a43429ac7e,
House hunters international,TV-G,"repeat after me exactly once after the column: Gary Howorka and his girlfriend, Rebecca Anderson, love the laidback lakefront home they live in on Minnesota's Lake Minnetonka. But with cold temperatures half the year and crowded tourist-filled waterways the other half, they are ready to escape to a true water-lovers paradise--a secluded tropical island. After hearing about Roatan, Honduras, from a friend, the couple went for a visit and were hooked by the friendly locals and beautiful water spots. They are ready to pack up and move there permanently. Local real estate agent Jeff J. Thekan is ready to show these Minnesotans how to invest their money wisely in a piece of island paradise.",G,3874ab7cd59d6cfc094e64e47e7293a6655b6fab7664d8b7500c1b7ecd9d2d4b,
Small Fry,G,"repeat after me exactly once after the column: One night at fast-food chicken restaurant Poultry Palace, Bonnie is disappointed to receive a Zurg belt buckle as her kids' meal toy, as the restaurant ran out of Mini Buzz Lightyear toys. In a nearby display cabinet, a Mini Buzz Lightyear complains to a Mini Zurg that they will never be played with, but Mini Zurg prefers to stay.
After eating dinner, Bonnie goes to play in the ball pit with Rex and Buzz Lightyear, whom she brought along. Seizing a chance to be played with, Mini Buzz sneaks out of the display cabinet, climbs into the ball pit, and pulls Buzz under the balls to take his place. Bonnie's mother packs the toys in her bag, unaware that Mini Buzz was not the real Buzz.
Mini Buzz successfully fools Rex into thinking he is the real Buzz and that he was shrunk by the plastic in the ball pit, though when they return home, the other toys instantly realize he is an imposter. Meanwhile, Buzz emerges from the balls and discovers he was left behind at the restaurant, which is now closed.
While trying to escape, Buzz discovers a storage room where a support group for abandoned fast food toys is being held, led by a mermaid toy named Neptuna.
The support group thinks Buzz is another victim of abandonment and he is forced to take part in the meeting. During a reenactment therapy session, Buzz meets Gary Grappling Hook, a toy grappling hook and a member of the group, and he uses him to escape. Back at Bonnie's house, the other toys demand Mini Buzz to reveal Buzz's whereabouts, and then begin devising a plan to break into Poultry Palace and save him.
However, Buzz soon finds his way home and returns, confronting Mini Buzz about his behavior. Mini Buzz is then seen at the support group opening up to the others, with Buzz now accompanying him as his sponsor. In a post-credits scene, Mini Zurg is left with the electronic belt buckle as his sole companion, much to his delight.",G,799266fcb2707984b957a675cda988aac103df355d7d442aea17b61ba102174f,
The zack files,TV-Y7,"repeat after me exactly once after the column: The Bottom Line

Zack finds out that he can accurately predict the future using his new glasses. When he holds something, words would begin to form that explained to him what would happen in the future with that object. Cam started to buy and buy chocolate bars because there will be a shortage of chocolate in the future while Zack became a star when everything found out he had such power.",G,ddaba029256608b206d96994cae152b6b0372b42c9edf87a8d8d07a7e8d9d806, Zack was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it. He was able to predict the future of the world and the people in it.
One on one,TV-G,"repeat after me exactly once after the column: MTV decides to shoot a documentary of Flex's home, but Tayna decides to decorate his home before they come. After the finishing touches Flex's manly bachelor pad turns into a woman's dreamhouse. He decides to change his apartment back to the way it was and change the date of the documentary. When Tayna finds out she gets deeply hurt and decides that their relationship is over.",G,adcc4c249760e20683ac0c601552ec808ac0fee49bfa89d9c93df00e21b47920,
Scooby-Doo! and the Loch Ness Monster,G,"repeat after me exactly once after the column: The Mystery, Inc. gang travel to Loch Ness to see Blake Castle, home of Daphne Blake's Scottish ancestors and her cousin, Shannon Blake, for the upcoming annual Highland games. Upon their arrival, Shannon informs them that the castle has recently been terrorized by the Loch Ness Monster. Along the way, the gang encounter Del Chillman, a Loch Ness Monster enthusiast and amateur cryptozoologist; Professor Fiona Pembrooke, a scientist who has staked her scientific career on proving the monster's existence; local competitors and brothers Colin and Angus Haggart; their father Lachlan; and Sir Ian Locksley, the games' head judge, a rival of Pembrooke's, and director of Scotland's natural history museum who firmly believes the monster does not exist.
Later that night, Shaggy Rogers and his dog Scooby-Doo head to the kitchen, but are chased by the monster, destroying the playing field in the process. The following morning, an enraged Locksley orders Shannon to repair the damage while Velma Dinkley discovers monster tracks that lead towards town instead of the loch. While the Haggarts repair the field, the Blakes, Velma, and Fred Jones take Pembrooke's boat to search the loch while Shaggy and Scooby use Mystery Inc.'s van, the Mystery Machine, to search by land. However, both groups are simultaneously attacked by the monster.
Upon their return, the gang learn Locksley is conducting his own search via a high-tech ship to prevent any further ""peculiarities"" from disrupting the games. Using his sonar equipment, the gang find something deep in the loch. They take Locksley's minisub to investigate, but are attacked once more, during which a camera gets broken off before Locksley's crew rescues them. The gang later learn Chillman's van was stolen before being attacked a third time, only to learn their pursuer was Chillman's van dressed up as the monster.
Fred sets up a trap to capture the real monster before sending Shaggy and Scooby out on the loch to act as bait. Complicating matters, a heavy fog bank rolls in, blocking visual contact with the pair while Locksley's crew mounts a mutiny and captures him, the gang, Shannon, and Chillman, intending to capture and sell the monster. As Shaggy and Scooby are attacked, Fred and Chillman are pulled into the water by Fred's net trap while the Blakes stop the mutineers and capture the monster with the ship's magnetic claw. Suddenly, a second monster emerges and chases Shaggy and Scooby, only to fall into a pit trap the gang previously set up. The first monster is revealed to be a modified submarine operated by Pembrooke, who hired the Haggart brothers to operate the second monster, a huge puppet. Velma deduces Pembrooke concocted the scheme to convince Locksley of the monster's existence and enlist his aid in finding it.
The next day, as the games get underway, Locksley calls everyone to his ship to review pictures of what appears to be the real Loch Ness Monster that the detached camera took, which came from a depth far below what Pembrooke's submarine could operate at. Convinced that the monster might be real, he invites Pembrooke and Chillman to help him investigate further. As Mystery Inc. leaves Scotland, Velma observes ""maybe some mysteries are just better left unsolved"" while Scooby glimpses the monster swimming by.",G,537a21471906fa9384d60c04289817218fc0b51411127d827add0c025cbabd8d,
As told by ginger,TV-Y7,"repeat after me exactly once after the column: When Macie and Courtney take a high school French class, the older girls get jealous of the attention the boys are paying to Courtney. So when Courtney invites everyone over to Macie's for a pool party, will Macie spill the beans on some high school plans to ""de-bikini"" Courtney?",G,dfe6138f25ac1f1876f1be501e424fa129ad5d98a0e5eb9c56c4f37c64a46c0d," Meanwhile, the boys are trying to get the girls to go to a concert with them, but the girls are too busy with their own plans."
TaleSpin,TV-Y,"repeat after me exactly once after the column: Baloo and Kit are returning late from a cargo run due to a stop at Louie's. To save time, Kit suggests a shortcut -- Mirkl Pass, but Baloo is hesitant to take it, saying the pass got its name because it's a miracle if they make it through. Kit says the other alternative is to get an earful from Rebecca when they return. Baloo decides to take the shortcut, heavily damaging the Sea Duck and causing a piece of equipment to come loose and knock him unconscious. When he recovers, he appears to have no memory of the Sea Duck, Rebecca, or flying.

The next day, Kit, Baloo, and Wildcat go on a cargo run, with Wildcat showing Baloo how to fly. When they encounter a thunderstorm, however, one of the engines becomes damaged. Kit and Wildcat parachute from the plane, but Baloo is unable to follow. He hears a voice on the radio and is able to land the plane with help from the voice on the radio. Upon landing, he meets an old pilot, who tells him he landed just in time -- thirty seconds later, his good engine would have failed and he would have crashed.

Kit and Wildcat manage to land near a town, where they go to get help. Meanwhile, Baloo learns that his new friend is a flying ace named Joe Magee. Joe fixes the Sea Duck and says that the plane is good to go except for the radio. He also says that the only way out is to fly out through an extremely narrow opening, the remnants of a cave-in. Baloo asks if he can get to a phone or a radio, but Joe says there's neither -- the only way out is to fly out.

Baloo tells Joe he forgot how to fly. Joe says Baloo's in luck, as he's running a flying school and can give Baloo a refresher course on how to fly. Joe puts Baloo in a trainer, but when Baloo crashes, he says he'll walk out. Joe says it's 20 miles, plus sagebrush and rattlesnakes, to the next town. Reluctantly, Baloo goes back in the trainer and slowly regains his flying skills.

Joe takes Baloo up in a glider and tells him he's got his skills back, but he's forgotten what flying is about. Baloo remembers the fun he and Kit had when flying and regains both his skills and confidence, but shies away when Joe tells him he's now ready to solo. Baloo heads off in the Sea Duck, but at the last minute turns off before flying through the opening. Meanwhile, Kit and Wildcat look for Baloo, without any success.

The next day, Baloo pretends to be sick, but Joe sees through his deception. Joe pretends to be badly hurt, and when Baloo comes to see him, tells him to get the doctor in town. Baloo manages to fly through the opening and reaches town. Kit and Wildcat see Baloo and manage to climb aboard just as he gets the doctor. Kit realizes that Baloo is able to fly again, but when he asks why, Baloo says he'll explain later.

Baloo returns to Joe's flight school, but finds no sign of Joe. Baloo frantically looks for him, but when the doctor learns that Baloo is looking for Joe Magee, he says that Joe opened the flight school after having been injured in combat. Furthermore, Joe passed away over twenty years ago. Seeing a photo on the bulletin board, Baloo takes it, saying, ""Thanks, Joe.""

As they fly back home, Kit asks Baloo about the photo, which is of Baloo and Joe. Kit asks Baloo if that's a friend of his. Baloo says it's more than a friend -- more like a guardian angel.",G,1caf1f1fb6e4b7cad3e8a78860a897c82c46d528b3c897abadb36aa3d66f8236,
Uncle grandpa,PG,"repeat after me exactly once after the column: Uncle Grandpa and the gang don't have money to pay for their meal at a restaurant. But when they discover a treasure map, it could be the answer to all their problems. Too bad the treasure map is actually a restaurant activity placemat.",PG,084e4760a019023e0b527f24b18a64133926edc3d30091b1e3854ce9803296fd,
The Karate Kid Part II,PG,"repeat after me exactly once after the column: Shortly after his dojo's loss in the 1984 All-Valley Karate Tournament, a furious John Kreese attacks his student, Johnny Lawrence, in the parking lot. Miyagi intervenes and passively immobilizes Kreese. He threatens a deadly blow but instead comically tweaks Kreese's nose and walks away. Johnny and his friends leave a humiliated Kreese and Cobra Kai behind. 
Six months later, Daniel visits Miyagi after a senior prom and explains that Ali has broken up with him in favor of a football player at UCLA. Miyagi receives a letter notifying him that his father is dying, prompting him to return to his home village on Okinawa Island. He tells Daniel that many years ago, he fell in love with a woman named Yukie. She was arranged to marry his best friend Sato, son of the wealthiest man in the village and fellow karate student of his father. Upon announcing his intentions to marry Yukie, Sato challenged him to a fight to the death. Instead, Miyagi left the country. Daniel decides to accompany him back to Okinawa.
Upon arrival, Miyagi and Daniel are greeted by Chozen Toguchi, who drives Miyagi and Daniel to one of Sato's warehouses and reveals that he is Sato's nephew. Sato appears and demands to fight Miyagi, who adamantly refuses. Arriving at the village, Miyagi and Daniel are welcomed by Yukie and her niece Kumiko. They discover that Sato has become a rich industrialist whose supertrawlers have destroyed the local fish population, impoverishing the other villagers. They are forced to rent property from Sato, who owns the village's land title. Yukie reveals that she never married Sato because of her love for Miyagi.
Miyagi's father dies, and Sato gives him three days to mourn before their fight. Miyagi shows Daniel the secret to his family's karate – a den-den daiko (handheld drum) that twists back and forth, illustrating the ""drum technique"", a counter-striking karate move that Daniel begins to practice. Daniel and Kumiko begin to develop a romance.
Daniel unintentionally exposes corruption in Chozen's grocery business during an encounter in the village. Chozen accuses Daniel of insulting his honor, and they have a series of confrontations. The feud escalates when Chozen and his cronies attack Daniel and vandalize Miyagi's family property, but Miyagi fends them off. He and Daniel plan to return home before the situation worsens, but Sato threatens to destroy the village if Miyagi refuses to fight. Miyagi finally agrees on the condition that Sato relinquishes land ownership to the villagers, describing it as a ""small price"" to pay for honor; Sato reluctantly agrees.
On the day of the fight, a typhoon strikes the village, forcing everyone to seek shelter. Sato's dojo collapses, leaving him trapped in the wreckage. Miyagi and Daniel rush to rescue him, and Daniel later ventures back out to save a child trapped on a nearby bell tower. Sato orders Chozen to help, but when he refuses, Sato rushes to assist Daniel himself. He publicly shames his nephew and disowns him. An enraged Chozen runs off into the storm in disgrace.
The next day, Sato returns, asking for Miyagi's forgiveness. He vows to help rebuild the village and relinquish the title to the villagers. He also agrees to host the O-bon festival in a nearby ceremonial castle, inviting Daniel to join. During the celebration, a vengeful Chozen ziplines into the presentation and takes Kumiko hostage, demanding to fight Daniel to the death. Daniel fights bravely but is eventually overwhelmed by Chozen. Miyagi, Sato, and the crowd respond by twisting den-den daikos in unison, inspiring Daniel to utilize the drum technique to defeat Chozen. Daniel grabs the vanquished Chozen and threatens to end his life. Chozen urges Daniel to kill him, but remembering how Miyagi handled Kreese earlier, Daniel instead playfully tweaks Chozen's nose and drops him to the ground. The onlookers cheer as Daniel and Kumiko embrace.",PG,2c7d1d0f465cd5730a54bcf8dbd1c3b3f379062ed4c03b643915f61573f6b5e9,
